扫描单,条码,时间
发货-17020901,427032417763,2017-02-09 18:02:40
发货-17020901,427032521115,2017-02-09 18:02:49
发货-17020901,3323005027798,2017-02-09 18:06:42
发货-17020901,3323005319448,2017-02-09 18:06:46
发货-17020901,3323005024617,2017-02-09 18:06:49
发货-17020901,3323005060766,2017-02-09 18:06:54
发货-17020901,3323004987949,2017-02-09 18:06:58
发货-17020901,3323005139729,2017-02-09 18:07:01
发货-17020901,3323004948523,2017-02-09 18:07:05
发货-17020901,3323005164452,2017-02-09 18:07:12
发货-17020901,3323005088388,2017-02-09 18:07:16
发货-17020901,3323004899200,2017-02-09 18:07:20
发货-17020901,3323005088420,2017-02-09 18:07:23
发货-17020901,3323005233561,2017-02-09 18:07:27
发货-17020901,3323005197352,2017-02-09 18:07:31
发货-17020901,3323004974925,2017-02-09 18:07:34
发货-17020901,3323005127012,2017-02-09 18:07:38
发货-17020901,3323005197420,2017-02-09 18:07:41
发货-17020901,3323005197479,2017-02-09 18:07:45
发货-17020901,3323005011915,2017-02-09 18:07:48
发货-17020901,3323005271751,2017-02-09 18:08:03
发货-17020901,3323004899624,2017-02-09 18:08:11
发货-17020901,3323005164853,2017-02-09 18:08:16
发货-17020901,3323005246883,2017-02-09 18:08:20
发货-17020901,3323005271910,2017-02-09 18:08:24
发货-17020901,3323005197856,2017-02-09 18:08:29
发货-17020901,3323004899745,2017-02-09 18:08:32
发货-17020901,3323004975505,2017-02-09 18:08:39
发货-17020901,3323005127607,2017-02-09 18:08:43
发货-17020901,3323005234130,2017-02-09 18:08:48
发货-17020901,3323005165172,2017-02-09 18:08:52
发货-17020901,3323004975645,2017-02-09 18:08:56
发货-17020901,3323005198229,2017-02-09 18:09:00
发货-17020901,3323005272264,2017-02-09 18:09:04
发货-17020901,3323004900030,2017-02-09 18:09:08
发货-17020901,3323004900065,2017-02-09 18:09:12
发货-17020901,3323005089291,2017-02-09 18:09:16
发货-17020901,3323005048928,2017-02-09 18:09:21
发货-17020901,3323004936243,2017-02-09 18:09:25
